Tag MAC,Frequency,Polynomial,Inverse,Required Power @15mV (dBm),Required Power @40mV (dBm)
58_E6_C5_01_08_CC,855,"[0.5054087342011456, 0.9012095798743166, -39.74739933445895]","[-0.0032931997835970303, 0.02404975392836589, 7.244367068336411]",-33.600445458207496,-29.545428873593664
58_E6_C5_01_08_CC,865,"[0.5028487355218091, 0.7721161077276131, -39.62442699514563]","[-0.0033950664630499946, 0.02119891168656206, 7.333213993903902]",-33.84583856429964,-29.933502822336266
58_E6_C5_01_08_CC,875,"[0.4653511957780271, 0.9472783018925762, -39.886097631105066]","[-0.003342975494728641, 0.027821780642074034, 7.515237688759847]",-33.908150738686224,-30.059281446362576
58_E6_C5_01_08_CC,885,"[0.40444361815238367, 1.3470594569490701, -40.369671281603736]","[-0.0031671169033087128, 0.04224136348611933, 7.7565540140924]",-33.755764858430815,-29.896930668968615
58_E6_C5_01_08_CC,895,"[0.3352280485916296, 1.8745311176138755, -40.9958552493126]","[-0.002839254674136057, 0.06367781843727979, 8.023100387097012]",-33.46112395303817,-29.519209081572257
58_E6_C5_01_08_CC,905,"[0.2795048711843274, 2.3408892221625397, -41.44283311364661]","[-0.002486232950620072, 0.08454946192175553, 8.218781031994258]",-33.05382858007897,-29.0041197316563
58_E6_C5_01_08_CC,915,"[0.24339505304723716, 2.6847321790616543, -41.66558321533259]","[-0.002200934707368063, 0.09978705485985018, 8.29927836298406]",-32.61024734053746,-28.44985093948589
58_E6_C5_01_08_CC,925,"[0.22056422317540028, 2.93872112346309, -41.759676643031355]","[-0.001979941376388404, 0.11028182403263088, 8.303565883329654]",-32.18395666657436,-27.917687857410385
58_E6_C5_01_08_CC,935,"[0.2100834527776707, 3.09756394296638, -41.745490016141694]","[-0.0018512421488839604, 0.11534922099501448, 8.246657529928184]",-31.816476816269486,-27.46016977611489
58_E6_C5_01_08_CC,945,"[0.2077194524641874, 3.189722627194656, -41.64758702244747]","[-0.0017893666944801515, 0.11686380197397274, 8.155615459596259]",-31.486339960364454,-27.05447342388482
58_E6_C5_01_08_CC,955,"[0.20508080426362807, 3.2830319642938477, -41.586891114819004]","[-0.0017230793713590195, 0.11844891467088449, 8.073057145362613]",-31.192308304924154,-26.68547690019021
58_E6_C5_01_08_CC,965,"[0.20742543720357173, 3.3276217408041235, -41.44554128893839]","[-0.0017079265681584123, 0.11781464332265348, 7.975663350613806]",-30.913012675979868,-26.34773539360347
58_E6_C5_01_08_CC,975,"[0.20598244094175525, 3.392340704076299, -41.342407379342944]","[-0.0016686882520325769, 0.11865896549654201, 7.905005521149678]",-30.64519882975769,-26.025497080270913
58_E6_C5_01_08_CC,985,"[0.21182828171260348, 3.3731405611511356, -41.07461166792407]","[-0.0017168282592624614, 0.11626422338280232, 7.81906426236868]",-30.386527386138376,-25.74897916467686
58_E6_C5_01_08_CC,995,"[0.2139191947496715, 3.3626769333398885, -40.77197472179594]","[-0.0017569750468595143, 0.11512677101038572, 7.7570326845507696]",-30.096892683605013,-25.456488487642055
58_E6_C5_01_12_50,705,"[0.1461204479189813, 4.0066547246288975, -36.77277590893757]","[-0.001333432400943131, 0.14331571078758742, 7.0930412187373335]",-24.850974226835532,-20.004327162984524
58_E6_C5_01_12_50,715,"[0.15949003421928612, 3.970853382825847, -37.46827225613247]","[-0.0013841978363215118, 0.13739662805231445, 7.120220366052481]",-25.54537606390959,-20.649959265089432
58_E6_C5_01_12_50,725,"[0.18955790476430945, 3.827743711351909, -38.015231912380735]","[-0.0015750957017926011, 0.12492077445207402, 7.072169630350756]",-26.259380086943914,-21.315674728364275
58_E6_C5_01_12_50,735,"[0.2136104423293114, 3.7117946629585297, -38.5849871082965]","[-0.0016908889240116877, 0.11596243712597956, 7.06076278683258]",-26.966740979159823,-21.98584910523619
58_E6_C5_01_12_50,745,"[0.23670865285358875, 3.5852205531448575, -39.11415636554838]","[-0.0017907049967733188, 0.10807518313248296, 7.06343081943615]",-27.66928772403336,-22.667618435903492
58_E6_C5_01_12_50,755,"[0.25900636990594456, 3.4419300246753104, -39.58347473852703]","[-0.0018890373682919923, 0.10076189858717763, 7.077814906578526]",-28.363122933143813,-23.36209471600799
58_E6_C5_01_12_50,765,"[0.2841793264689031, 3.2542068835600726, -39.936154994602866]","[-0.002013223525554388, 0.0927876654906535, 7.0902900296963445]",-29.039560098813904,-24.06471365594344
58_E6_C5_01_12_50,775,"[0.3111717718587857, 3.0283089167525667, -40.18852343561548]","[-0.002160682217171877, 0.08416432202629572, 7.102617772389111]",-29.705721507196984,-24.783083813372293
58_E6_C5_01_12_50,785,"[0.3349543972320627, 2.809166666342134, -40.47347776678677]","[-0.0022699417198244164, 0.07727196123816446, 7.1434406117098375]",-30.409713316888702,-25.552797527883733
58_E6_C5_01_12_50,795,"[0.36881282571106305, 2.48909306341157, -40.53291616967905]","[-0.0024601338859407394, 0.06687229771452231, 7.149684941037637]",-31.08762510407764,-26.332209074534273
58_E6_C5_01_12_50,805,"[0.39634610663477093, 2.2061766262258367, -40.63221220859726]","[-0.002591988274890803, 0.05908859864247909, 7.1836715629594154]",-31.751156753741814,-27.100481494869786
58_E6_C5_01_12_50,815,"[0.430633564215398, 1.8456198571971225, -40.52912745471492]","[-0.0027749107881063096, 0.049138478940225806, 7.1963818793987135]",-32.37302952993413,-27.860869248624645
58_E6_C5_01_12_50,825,"[0.461457343668046, 1.4995333194439469, -40.411295980713575]","[-0.002927065551520228, 0.04057942394464432, 7.223041148861685]",-32.96637048116052,-28.6002644921875
58_E6_C5_01_12_50,835,"[0.4851472093332268, 1.180645065556584, -40.21520392223418]","[-0.003072771291991282, 0.03327211471645218, 7.267421729378045]",-33.460113342625014,-29.25814505839382
58_E6_C5_01_12_50,845,"[0.4990248677189897, 0.916903807628113, -39.9552657731594]","[-0.003226859739655631, 0.026878770576164963, 7.322429316098496]",-33.81262745425778,-29.782271778203274
58_E6_C5_01_12_50,855,"[0.4801630109412777, 0.9247769167402299, -40.01873513466901]","[-0.0032533481569494904, 0.028560853510778427, 7.460661506547081]",-33.99310014471628,-30.07336716047259
58_E6_C5_01_12_50,865,"[0.43628918786602217, 1.1647232168449086, -40.31990160435558]","[-0.0031826769082131815, 0.0367885271701306, 7.649308482619193]",-33.96623024437868,-30.086428250852514
58_E6_C5_01_12_50,875,"[0.3667339939358348, 1.6736084893820389, -40.97911399760164]","[-0.0028955149084269544, 0.056305334375988385, 7.920021737596738]",-33.75744128413308,-29.814919585519384
58_E6_C5_01_12_50,885,"[0.30374648199600984, 2.1671659727518104, -41.44563224555864]","[-0.0025809862132487485, 0.07680891879922384, 8.143303796484142]",-33.34930226953401,-29.317887230729237
58_E6_C5_01_12_50,895,"[0.25569613695706694, 2.5851903084777152, -41.73592878415564]","[-0.002263480501887331, 0.09526047737102897, 8.280671870006378]",-32.859946851654016,-28.720003390855737
58_E6_C5_01_12_50,905,"[0.22763534120300627, 2.8685127697117365, -41.770107287276375]","[-0.002036140973251575, 0.10726969992440935, 8.30092513555559]",-32.33265875946496,-28.09088607178174
58_E6_C5_01_12_50,915,"[0.21465140972167787, 3.0388593411603417, -41.61621744388198]","[-0.0019144774866061063, 0.11303402324307744, 8.235932746260636]",-31.812679976535666,-27.485291414346047
58_E6_C5_01_12_50,925,"[0.20094132077468663, 3.224707394238807, -41.5734931086835]","[-0.001758447248085729, 0.11951320313795659, 8.1812935821356]",-31.367213213194614,-26.943560596540973
58_E6_C5_01_12_50,935,"[0.19635164446266562, 3.3328239783575744, -41.470657149517194]","[-0.0016825882863834953, 0.12177266113302417, 8.095217626974542]",-31.005250672628442,-26.504351134046303
58_E6_C5_01_12_50,945,"[0.19548942831971222, 3.408759740837915, -41.36291598241175]","[-0.0016366849920394387, 0.12243633103320054, 8.002916879292952]",-30.698194741698003,-26.12822498499403
58_E6_C5_01_12_50,955,"[0.19564477089848836, 3.468353829474002, -41.245103686528665]","[-0.0016043462288142264, 0.12265104322616611, 7.917132212080741]",-30.417859451722496,-25.788463404298156
58_E6_C5_01_12_50,965,"[0.19179944558307463, 3.5554150998421896, -41.197696509935184]","[-0.0015402818688566976, 0.12440953789726618, 7.856207769970598]",-30.16288581561604,-25.472224235637533
58_E6_C5_01_12_50,975,"[0.19702906149398947, 3.554245190409557, -40.975147029884404]","[-0.0015692659959382583, 0.12241202093704005, 7.766192908106526]",-29.905152933057128,-25.182826677666444
58_E6_C5_01_12_50,985,"[0.20015402109844005, 3.5475636410396043, -40.7352468271284]","[-0.001600779988431888, 0.12105928155225447, 7.700760632249541]",-29.66042969799678,-24.925049980964417
58_E6_C5_01_12_50,995,"[0.1961532790391276, 3.5817650285263567, -40.531707334563194]","[-0.0015850562535830394, 0.12246449129922084, 7.6712183629094275]",-29.39361071665546,-24.649787117123253
B4_3A_45_8A_BC_30,705,"[0.11640039371510291, 4.175185951028659, -36.412551794616455]","[-0.0010684585511507244, 0.15697731527569414, 7.143817788449403]",-24.25231217517765,-19.426837163771918
B4_3A_45_8A_BC_30,715,"[0.13184781680096733, 4.129319655335515, -37.05161202439794]","[-0.001163080392293547, 0.14942746971662418, 7.150258306762152]",-24.902296404600463,-20.02488669694893
B4_3A_45_8A_BC_30,725,"[0.1501006431017479, 4.067138724799498, -37.671663182336154]","[-0.0012651282148860765, 0.14131832306373782, 7.145156156579939]",-25.556878887179913,-20.62593442496154
B4_3A_45_8A_BC_30,735,"[0.17621739936788758, 3.9404633540496277, -38.17134618533304]","[-0.0014314537992067117, 0.1306079068674091, 7.1122673765095925]",-26.208076983958435,-21.237515178547284
B4_3A_45_8A_BC_30,745,"[0.2079705120449767, 3.7614797955670056, -38.576659259507444]","[-0.0016420056827073362, 0.11806320142261721, 7.061429863660473]",-26.865223928185387,-21.87098601328995
B4_3A_45_8A_BC_30,755,"[0.2277812954784916, 3.6408163116886465, -39.03016051758975]","[-0.0017420220318503277, 0.11104547312524742, 7.074067078113867]",-27.500204866698006,-22.50001851255103
B4_3A_45_8A_BC_30,765,"[0.24550301593828222, 3.5242834491927924, -39.479890823188626]","[-0.0018183270683019969, 0.10522879490134694, 7.101280339109962]",-28.135549140959426,-23.13847031218264
B4_3A_45_8A_BC_30,775,"[0.2720024856606769, 3.3129563566339577, -39.71739339114945]","[-0.001989282226652375, 0.09591636195358229, 7.100890454687293]",-28.751001272102624,-23.79493272779468
B4_3A_45_8A_BC_30,785,"[0.2950521663601391, 3.111958917148074, -39.99602855099025]","[-0.002121145051411169, 0.08834385396612801, 7.12841984649071]",-29.40491192766271,-24.501367038470445
B4_3A_45_8A_BC_30,795,"[0.3221769265120688, 2.866708406657102, -40.17858611925044]","[-0.0022814049889230705, 0.07948913413868663, 7.143790328463706]",-30.05269978805074,-25.219515006921952
B4_3A_45_8A_BC_30,805,"[0.3475765786719767, 2.621320057874045, -40.33482031386042]","[-0.002422076701749458, 0.07154511384781996, 7.169632549525558]",-30.6871886891797,-25.935323049660706
B4_3A_45_8A_BC_30,815,"[0.3793053127774776, 2.311570075080129, -40.352270030915584]","[-0.0026055050952399684, 0.0615877323246351, 7.175271193327587]",-31.31077309907076,-26.663643842711494
B4_3A_45_8A_BC_30,825,"[0.40859859657568987, 2.016596969968514, -40.402503164702935]","[-0.002744760010625735, 0.053243826664889464, 7.196357095899395]",-31.944984861355724,-27.403379129733743
B4_3A_45_8A_BC_30,835,"[0.4421411865702829, 1.654186623171427, -40.241252955792724]","[-0.0029403702752962466, 0.04287151640194873, 7.201703355083367]",-32.51917427734531,-28.122575086102238
B4_3A_45_8A_BC_30,845,"[0.4720646973705083, 1.2984094628500602, -40.01510251917473]","[-0.003122054836035718, 0.03351746878463424, 7.220129406218636]",-33.03704111082435,-28.801649609779034
B4_3A_45_8A_BC_30,855,"[0.4870913898664125, 1.0388590812303358, -39.820658318608835]","[-0.0032664201104679095, 0.027185611654106004, 7.274411503005026]",-33.4352735846478,-29.36017477788284
B4_3A_45_8A_BC_30,865,"[0.48401769674215195, 0.919334184462055, -39.721884255346716]","[-0.0033605881905402306, 0.024721827860574235, 7.366559594063658]",-33.682719980962545,-29.744139949072277
B4_3A_45_8A_BC_30,875,"[0.44921439385571255, 1.073411120063038, -39.949020715489716]","[-0.0033135170056350213, 0.03104478703470006, 7.544653769387196]",-33.74783963553315,-29.876502652865565
B4_3A_45_8A_BC_30,885,"[0.3913788876940469, 1.4512273731631409, -40.41985256909048]","[-0.003127946203736658, 0.045559902049639306, 7.785608512189399]",-33.61966486919711,-29.740631722884388
B4_3A_45_8A_BC_30,895,"[0.3252373882006494, 1.951676107901396, -41.01887973208519]","[-0.0027970558680746613, 0.06685199681261762, 8.051899982962041]",-33.34850279590755,-29.39360621912823
B4_3A_45_8A_BC_30,905,"[0.26851522060550226, 2.4328566250814174, -41.54830217961306]","[-0.002402210559959344, 0.08918183640581634, 8.264367165818548]",-32.99083829903305,-28.919877449263126
B4_3A_45_8A_BC_30,915,"[0.2335662441773876, 2.763869562252142, -41.76693255455907]","[-0.002123030516072005, 0.1040071809077205, 8.344383687317423]",-32.56936859591984,-28.393020788003355
B4_3A_45_8A_BC_30,925,"[0.2112106201993764, 3.0125234515969286, -41.874827403366076]","[-0.001901216080863301, 0.11439664707029899, 8.351140922709327]",-32.167842000505715,-27.8878729802298
B4_3A_45_8A_BC_30,935,"[0.2033841645576692, 3.1474480676682215, -41.83595865287055]","[-0.0017973402546778336, 0.11817919293221657, 8.283572601084854]",-31.82098620967787,-27.457784676263085
B4_3A_45_8A_BC_30,945,"[0.19601292371174853, 3.285965971351806, -41.859299517713936]","[-0.001682283870035096, 0.12191298692405575, 8.217736931266165]",-31.523270896904513,-27.070456296494392
B4_3A_45_8A_BC_30,955,"[0.19492065484812693, 3.3660938688051485, -41.78940362013838]","[-0.0016298578108415718, 0.12273870122956859, 8.12866019557995]",-31.24439482343128,-26.719841655089414
B4_3A_45_8A_BC_30,965,"[0.19839031154584483, 3.401602963421472, -41.64510663379615]","[-0.001623836888999172, 0.12156982817766245, 8.02668464580011]",-30.978492574347804,-26.397341395036864
B4_3A_45_8A_BC_30,975,"[0.19636877260962926, 3.4711821126667592, -41.56108775804059]","[-0.0015794985087501004, 0.1225761044531233, 7.958679766429168]",-30.72087489783121,-26.08416218666705
B4_3A_45_8A_BC_30,985,"[0.2014042074559559, 3.4561916853574774, -41.29973624771226]","[-0.0016209843020463127, 0.12051691983229162, 7.877459136773407]",-30.463190675016584,-25.809587206090853
B4_3A_45_8A_BC_30,995,"[0.2016258706768923, 3.4651177161250803, -41.049680188997854]","[-0.0016365558076000895, 0.1202657993577289, 7.82349460572983]",-30.18733690170032,-25.52358774008265
58_E6_C5_00_FC_50,705,"[0.15387885894398465, 3.941037353352435, -36.52678904529529]","[-0.0014336589144658997, 0.13990025273306905, 7.043767600201767]",-24.725785912959935,-19.894819721155773
58_E6_C5_00_FC_50,715,"[0.16783334824280977, 3.9008874093550765, -37.21548183046446]","[-0.0014871864793316563, 0.13377914095976778, 7.0689536356753955]",-25.420871013922262,-20.541730469001667
58_E6_C5_00_FC_50,725,"[0.1947127052687462, 3.7784917040199946, -37.793053241235484]","[-0.0016442737491045131, 0.12276697854287373, 7.036751256187996]",-26.13277540964475,-21.205035117804524
58_E6_C5_00_FC_50,735,"[0.21061237872571786, 3.719169820486471, -38.4518562184848]","[-0.0016874969434500697, 0.116975363102171, 7.058611412395239]",-26.835624199563938,-21.866309293073495
58_E6_C5_00_FC_50,745,"[0.24420974260305434, 3.520833490038958, -38.873832470283276]","[-0.0018835263229150985, 0.10467750496102374, 7.014957326495734]",-27.548317717056072,-22.56273708851085
58_E6_C5_00_FC_50,755,"[0.26508323655810295, 3.390188798326101, -39.37430560502167]","[-0.0019640104875284082, 0.0980049888192963, 7.035816274834075]",-28.249506718356088,-23.261099751090683
58_E6_C5_00_FC_50,765,"[0.2922572230236831, 3.1908944211826813, -39.72114709128602]","[-0.002098003945031268, 0.08940746975913089, 7.041237124128989]",-28.93676597765659,-23.973335138062275
58_E6_C5_00_FC_50,775,"[0.3124764447090901, 3.0211633272899023, -40.09034539128387]","[-0.0021805115952798146, 0.08351983539380795, 7.081984118125488]",-29.61732621267212,-24.693511218721802
58_E6_C5_00_FC_50,785,"[0.34184721657311096, 2.758925982625138, -40.30421996374269]","[-0.0023339930832765713, 0.07455502406496724, 7.101057355587699]",-30.32596106945543,-25.475075225735708
58_E6_C5_00_FC_50,795,"[0.3728533043069784, 2.465919026335931, -40.4320655061555]","[-0.002491579626288013, 0.06545755793020243, 7.120566938351048]",-31.019899901514382,-26.261862487822278
58_E6_C5_00_FC_50,805,"[0.4039308679103517, 2.153009798887121, -40.478547100393754]","[-0.002650230930819042, 0.056414635026794564, 7.141704596132972]",-31.685846963960515,-27.039730249307524
58_E6_C5_00_FC_50,815,"[0.43992017307289233, 1.780750240128293, -40.368510334063636]","[-0.0028382447952232685, 0.04605526893455241, 7.149481769269072]",-32.319978909462996,-27.81317771585637
58_E6_C5_00_FC_50,825,"[0.470750434262926, 1.4355548077489557, -40.265321702137456]","[-0.0029835400016099307, 0.03767684537605755, 7.178045000922892]",-32.92550201062396,-28.563840418798385
58_E6_C5_00_FC_50,835,"[0.4973530269850143, 1.08853293230598, -40.01602735920657]","[-0.0031473718474904497, 0.029481028213509244, 7.213735643398184]",-33.42086925873385,-29.23266433971377
58_E6_C5_00_FC_50,845,"[0.5102658267028323, 0.8296047452692323, -39.76523058453089]","[-0.003297360391677453, 0.02329036207782877, 7.272203711371526]",-33.77656653284125,-29.76130722989589
58_E6_C5_00_FC_50,855,"[0.4916712586205791, 0.827238387384288, -39.795601635186266]","[-0.003338321443771119, 0.02444244380217185, 7.4075666748641265]",-33.9497097318645,-30.05343924117391
58_E6_C5_00_FC_50,865,"[0.4450915745628199, 1.0817373875952145, -40.1089205038267]","[-0.003269620390280001, 0.03287884993934478, 7.603249850880485]",-33.91542631666457,-30.061790474739816
58_E6_C5_00_FC_50,875,"[0.37076957380872017, 1.624130142532235, -40.8203416326986]","[-0.002962023897421535, 0.053739122015742546, 7.894598525532241]",-33.70306369652527,-29.783751386306644
58_E6_C5_00_FC_50,885,"[0.30146761891139773, 2.1668750638168026, -41.371347875613075]","[-0.0026012464224847466, 0.07682659579291871, 8.151498879684487]",-33.29251781981165,-29.27568637393339
58_E6_C5_00_FC_50,895,"[0.24965037505908488, 2.612513417071262, -41.70035590976698]","[-0.0022494431591472868, 0.09719294997408325, 8.31265277512924]",-32.79471843941533,-28.66590857251839
58_E6_C5_00_FC_50,905,"[0.22185055851019922, 2.8898984402141252, -41.70778415435402]","[-0.0020250692591495304, 0.10919814068669281, 8.332698251934698]",-32.25484506874124,-28.02839212721309
58_E6_C5_00_FC_50,915,"[0.2073659056550668, 3.0750831118489335, -41.582210234603934]","[-0.0018818118528858212, 0.11586088094879211, 8.274284356038917]",-31.734005483321244,-27.416798994280473
58_E6_C5_00_FC_50,925,"[0.1946105725157653, 3.255719967625809, -41.53301086404491]","[-0.0017291689398134273, 0.12199163012760818, 8.212318946928617]",-31.289174132536708,-26.874824463496093
58_E6_C5_00_FC_50,935,"[0.19353441330195686, 3.33328804691452, -41.360672596701036]","[-0.001687075783473308, 0.1226975347260424, 8.107480866483918]",-30.914669664695566,-26.430991095554344
58_E6_C5_00_FC_50,945,"[0.19353778459037793, 3.4010877060338647, -41.227086656515425]","[-0.0016490408709540858, 0.12303087248945942, 8.010072014663331]",-30.59745412053251,-26.047254509922254
58_E6_C5_00_FC_50,955,"[0.19127683820118552, 3.4831437624675448, -41.15324349642238]","[-0.001592009176830974, 0.12426018301554484, 7.932670870239966]",-30.31797977180691,-25.70148302694716
58_E6_C5_00_FC_50,965,"[0.19201789631876803, 3.5313082467910326, -41.02266649639337]","[-0.00156952760603828, 0.1241723785071626, 7.8510775740007]",-30.05153635401658,-25.383148856189372
58_E6_C5_00_FC_50,975,"[0.18995937250941922, 3.592728122034663, -40.92068424030288]","[-0.0015306363803746568, 0.12511600199080108, 7.789704748581517]",-29.798322250660668,-25.08260812963617
58_E6_C5_00_FC_50,985,"[0.19321646464150244, 3.585266033402363, -40.67547577944762]","[-0.0015623957542211422, 0.12373456635293056, 7.722683497427448]",-29.549435498373576,-24.82060445289442
58_E6_C5_00_FC_50,995,"[0.1978825765823638, 3.547866903668865, -40.3276014209901]","[-0.0016286176858135955, 0.12156973560736356, 7.655136783275923]",-29.26862076131895,-24.547195310068634
B4_3A_45_80_89_AC,705,"[0.13816084371056847, 4.049328868959525, -36.784084138626376]","[-0.0012600145756362664, 0.1469619604164305, 7.128688261395039]",-24.805090774533962,-19.966528572315706
B4_3A_45_80_89_AC,715,"[0.16235076027078627, 3.942999211994031, -37.3656322115109]","[-0.0014247771614738407, 0.1360794446941888, 7.103069552685346]",-25.497187275035685,-20.611141620520986
B4_3A_45_80_89_AC,725,"[0.17919494457428878, 3.885813918892561, -38.01974145170915]","[-0.0014908291093511559, 0.1293064582248839, 7.113537932281317]",-26.182629729561487,-21.246987689622785
B4_3A_45_80_89_AC,735,"[0.20988436290792314, 3.7166896163549015, -38.46797582335443]","[-0.001688259520614021, 0.11711769088097312, 7.0688484252188655]",-26.863799251860357,-21.901484788676413
B4_3A_45_80_89_AC,745,"[0.2263335341985793, 3.641817636993006, -39.0756989961095]","[-0.0017314982401199564, 0.111663384179726, 7.094083113316348]",-27.553648915334755,-22.56156411446176
B4_3A_45_80_89_AC,755,"[0.25359993240348944, 3.46035053674873, -39.45648060314823]","[-0.0018836322119035408, 0.10214211303798344, 7.084340371785492]",-28.22589342981061,-23.240719423342515
B4_3A_45_80_89_AC,765,"[0.28223846266366964, 3.24691383876417, -39.745131071578115]","[-0.0020457151682713236, 0.09256295149306802, 7.0780096104369825]",-28.882519501591908,-23.92700384389675
B4_3A_45_80_89_AC,775,"[0.3008164178829881, 3.08847629004601, -40.10273369125794]","[-0.002125746930803268, 0.08701315836138919, 7.120221629449572]",-29.532936855545007,-24.61625779520504
B4_3A_45_80_89_AC,785,"[0.32637537795549415, 2.853259659585912, -40.32653601674356]","[-0.002266374457789863, 0.07896763149117902, 7.147751507875295]",-30.20628007340469,-25.359943890833357
B4_3A_45_80_89_AC,795,"[0.3590079814954305, 2.5459127857370905, -40.38934808700649]","[-0.0024590458166065528, 0.06858898749306452, 7.151770154262047]",-30.862090537902652,-26.11246255480178
B4_3A_45_80_89_AC,805,"[0.38713550236658206, 2.261013263788723, -40.46632602507676]","[-0.002608776643904007, 0.06010883681035501, 7.176041287509334]",-31.504316499826285,-26.85764591777516
B4_3A_45_80_89_AC,815,"[0.4180915215006297, 1.9356108168509099, -40.42503241899332]","[-0.0027742929639486967, 0.05098505505158106, 7.194444298358955]",-32.11721197822857,-27.5954784163012
B4_3A_45_80_89_AC,825,"[0.44682409748069213, 1.6139837668248804, -40.34985440693845]","[-0.002920100262379788, 0.04278311933229232, 7.222479954825966]",-32.70230478646611,-28.315755764828417
B4_3A_45_80_89_AC,835,"[0.4728807384240901, 1.2824272076630125, -40.136367039126206]","[-0.0030862457233758467, 0.03448453979350791, 7.253928326854297]",-33.19560191379364,-28.970766193262563
B4_3A_45_80_89_AC,845,"[0.48724510009929356, 1.0262365606589585, -39.92693735888923]","[-0.003230185728061393, 0.028280763331725675, 7.308365666666664]",-33.574607804790176,-29.510925111989724
B4_3A_45_80_89_AC,855,"[0.4781519150025617, 0.9518432988525128, -39.86556957997763]","[-0.0033060298917564693, 0.027235874194291687, 7.41711221247122]",-33.781385912750835,-29.847723639829773
B4_3A_45_80_89_AC,865,"[0.44082879082432314, 1.1365424325170472, -40.12857643151699]","[-0.0032499846708422394, 0.034099063918255866, 7.594189679901715]",-33.817928708977654,-29.937284441611872
B4_3A_45_80_89_AC,875,"[0.37814067741865287, 1.5747015111819267, -40.706401597913775]","[-0.0030042654253649072, 0.05129857430576598, 7.85133781606604]",-33.66892262392405,-29.751842877325927
B4_3A_45_80_89_AC,885,"[0.31412637943844945, 2.064424810132894, -41.22415662640789]","[-0.0026850799406322574, 0.07207551950255793, 8.096441359010186]",-33.329933526028704,-29.334163478753105
B4_3A_45_80_89_AC,895,"[0.2614381555382309, 2.5104519497294704, -41.616198532091225]","[-0.0023378561976732932, 0.09227429207579939, 8.273106505606481]",-32.900502527672124,-28.797837512760427
B4_3A_45_80_89_AC,905,"[0.23020750070081447, 2.811722132202683, -41.71937133232529]","[-0.0020885747100716965, 0.10564430102269144, 8.323698660484055]",-32.41685167784467,-28.21464241935991
B4_3A_45_80_89_AC,915,"[0.21234109766718437, 3.024042596676457, -41.685734626240745]","[-0.0019159669548209602, 0.11376219693061954, 8.290946238196936]",-31.93926440314633,-27.64090411845161
B4_3A_45_80_89_AC,925,"[0.19865296440454666, 3.2094063629390983, -41.664072308468455]","[-0.0017580994344795836, 0.1202953335817872, 8.240192475156238]",-31.516010117441212,-27.121723024501577
B4_3A_45_80_89_AC,935,"[0.19493172154877444, 3.3110220485137556, -41.56308356056091]","[-0.0016882047627673098, 0.1222066339200929, 8.15106577821131]",-31.16713085982258,-26.696524308086445
B4_3A_45_80_89_AC,945,"[0.19453401292669414, 3.382998415860332, -41.45240154288883]","[-0.001645311863722113, 0.12271757197686575, 8.057048319785443]",-30.864449836537453,-26.325742099693688
B4_3A_45_80_89_AC,955,"[0.1969633904639603, 3.4258442555995514, -41.31251113821679]","[-0.0016315671038186592, 0.121977107142168, 7.960026257838951]",-30.590714819579226,-25.994739996627892
B4_3A_45_80_89_AC,965,"[0.19640830335999243, 3.4886753767513183, -41.225830886587765]","[-0.0015932475101547885, 0.1224739665174463, 7.883991228605027]",-30.337955488879643,-25.683836844952268
B4_3A_45_80_89_AC,975,"[0.19397171951735312, 3.5518222569155906, -41.12605953625317]","[-0.0015525197690805343, 0.12358615077290745, 7.82549589984178]",-30.08504799208032,-25.384280888463966
B4_3A_45_80_89_AC,985,"[0.19967491857702485, 3.5266173461250525, -40.85507715477065]","[-0.0016049203799893838, 0.1211867892759722, 7.74717115829128]",-29.84049715933132,-25.128668212000242
B4_3A_45_80_89_AC,995,"[0.20388377229996602, 3.494812343155727, -40.52443367279637]","[-0.0016648819069845597, 0.11922202131129676, 7.681463829244688]",-29.565117442204123,-24.858076179213157
