Tag MAC,Frequency,Power (dBm),Voltage (mV)
98_A3_16_8F_58_E8,865,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[9.766, 12.36, 15.64, 19.875, 25.177, 31.891, 40.436, 50.851, 63.554, 78.889, 96.895, 119.02, 145.8, 175.097, 208.286, 245.823, 287.099, 333.486, 384.909, 441.367, 505.837, 579.423, 661.402, 750.6295, 848.02, 956.893, 1076.143, 1208.896]"
98_A3_16_8F_58_E8,875,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[9.766, 12.436, 15.793, 20.066, 25.444499999999998, 32.425, 40.894, 51.728, 65.08, 81.178, 99.565, 123.598, 151.751, 182.765, 220.111, 260.395, 306.325, 357.443, 413.748, 476.844, 548.409, 630.274, 721.523, 820.478, 928.664, 1051.118, 1183.337, 1329.709]"
98_A3_16_8F_58_E8,885,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[9.384, 11.902, 15.183, 19.226, 24.414, 31.052, 39.445, 49.668, 62.867, 78.737, 97.887, 122.225, 149.844, 183.108, 221.561, 264.82, 313.191, 367.895, 429.389, 497.177, 574.273, 663.8055, 763.79, 874.8, 995.7655, 1128.252, 1273.289, 1433.89]"
98_A3_16_8F_58_E8,895,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[8.774, 11.139, 14.115, 17.929, 22.736, 28.84, 36.545, 46.159, 58.137, 72.709, 91.859, 115.129, 142.519, 175.059, 212.558, 255.894, 305.638, 361.334, 425.193, 496.681, 576.791, 669.032, 775.578, 894.179, 1024.186, 1168.765, 1322.881, 1497.978]"
98_A3_16_8F_58_E8,905,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[8.087, 10.224, 12.97, 16.403, 20.752, 26.322, 33.188, 41.81, 52.491, 65.614, 83.772, 105.211, 130.541, 160.449, 195.773, 237.125, 284.504, 338.674, 401.427, 472.038, 548.943, 644.465, 752.88, 874.8, 1009.003, 1157.168, 1320.211, 1503.548]"
98_A3_16_8F_58_E8,915,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[7.439, 9.384, 11.826, 14.839500000000001, 18.921, 23.651, 29.908, 37.575, 47.15, 58.9, 74.846, 94.148, 117.113, 144.274, 176.013, 213.35899999999998, 257.191, 307.5075, 365.225, 431.716, 506.676, 600.595, 704.013, 823.301, 953.994, 1103.914, 1268.101, 1450.904]"
98_A3_16_8F_58_E8,925,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[6.79, 8.545, 10.834, 13.657, 17.243, 21.668, 27.237, 34.18, 42.649, 53.178, 67.369, 84.382, 104.524, 128.939, 157.473, 190.89, 230.716, 276.036, 329.061, 390.249, 461.433, 549.248, 646.22, 759.365, 884.565, 1026.703, 1187.762, 1364.767]"
98_A3_16_8F_58_E8,935,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[6.409, 8.087, 10.224, 12.741, 16.098, 20.142, 25.33, 31.662, 39.483000000000004, 49.058, 61.112, 76.524, 94.835, 116.96, 142.061, 173.266, 208.82, 249.752, 297.4365, 353.323, 421.683, 502.7465, 592.584, 696.0785, 815.061, 949.111, 1101.7395000000001, 1270.657]"
98_A3_16_8F_58_E8,945,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[6.027, 7.63, 9.537, 12.055, 15.259, 18.997, 23.804, 29.679, 37.041, 45.853, 55.695, 69.963, 86.748, 106.699, 130.4265, 158.16, 190.433, 228.1605, 272.03, 322.423, 386.74, 461.433, 544.3275, 640.154, 750.6295, 875.715, 1018.692, 1177.691]"
98_A3_16_8F_58_E8,955,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[5.722, 7.172, 9.079, 11.368, 14.343, 18.006, 22.431, 28.0385, 34.867, 43.183, 51.652, 64.546, 80.148, 98.573, 120.165, 145.8, 175.631, 209.735, 250.477, 297.398, 356.603, 423.819, 502.098, 590.753, 693.217, 809.644, 941.405, 1092.165]"
98_A3_16_8F_58_E8,965,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[5.417, 6.867, 8.621, 10.758, 13.581, 17.014, 21.134, 26.398, 32.959, 40.818, 48.028000000000006, 60.006, 74.159, 91.402, 111.391, 135.195, 163.043, 194.934, 232.395, 275.959, 330.434, 392.729, 463.798, 547.723, 641.413, 748.15, 872.549, 1012.131]"
98_A3_16_8F_58_E8,975,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[5.188, 6.485, 8.164, 10.224, 12.818, 16.098, 20.066, 25.101, 31.128, 38.682, 45.09, 56.229, 69.467, 85.451, 104.448, 126.38300000000001, 152.514, 182.65, 217.517, 258.1445, 308.385, 366.369, 432.70799999999997, 509.499, 598.535, 698.2909999999999, 814.755, 945.754]"
98_A3_16_8F_58_E8,985,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[4.883, 6.1419999999999995, 7.782, 9.689, 12.169, 15.183, 19.074, 23.728, 29.374, 36.545, 42.649, 53.101, 65.919, 81.178, 98.9165, 120.0505, 144.6175, 173.19, 206.33999999999997, 244.984, 288.396, 342.794, 406.5, 478.676, 560.922, 656.138, 764.553, 887.846]"
98_A3_16_8F_58_E8,995,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[4.578, 5.798, 7.286, 9.079, 11.406, 14.343, 17.853, 22.278, 27.657, 34.18, 40.513, 50.584, 62.409, 76.6, 94.224, 114.061, 137.407, 164.721, 196.231, 232.624, 272.602, 324.025, 382.696, 449.76, 530.022, 618.944, 721.523, 838.026]"
58_E6_C5_00_F6_64,705,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[1.221, 1.602, 2.098, 2.67, 3.433, 4.273, 5.493, 6.867, 8.545, 10.681, 13.581, 17.09, 21.21, 26.246, 32.12, 39.292, 47.608, 57.45, 68.894, 82.094, 98.955, 116.96, 138.247, 161.593, 188.411, 218.0895, 252.842, 290.99]"
58_E6_C5_00_F6_64,715,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[1.526, 1.984, 2.441, 3.204, 4.044, 5.112, 6.409, 8.087, 10.071, 12.512, 15.717, 19.532, 24.262, 29.793, 36.622, 44.48, 53.712, 64.698, 77.1725, 91.707, 109.941, 128.939, 152.056, 177.768, 206.531, 239.033, 275.807, 316.5865]"
58_E6_C5_00_F6_64,725,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[1.831, 2.327, 2.976, 3.815, 4.807, 6.104, 7.63, 9.537, 11.826, 14.725, 17.929, 22.278, 27.543, 33.875, 41.314, 50.202, 60.502, 72.404, 86.137, 102.007, 121.157, 142.748, 166.552, 194.705, 225.147, 260.395, 299.763, 343.862]"
58_E6_C5_00_F6_64,735,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[2.213, 2.747, 3.51, 4.425, 5.646, 7.095, 8.927, 11.139, 13.809, 17.166, 20.6, 25.33, 31.281, 38.453, 46.769, 56.611, 67.979, 81.025, 96.132, 113.298, 133.44, 156.786, 182.345, 212.062, 245.289, 282.979, 325.093, 371.023]"
58_E6_C5_00_F6_64,745,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[2.594, 3.281, 4.12, 5.264, 6.561, 8.316, 10.414, 12.932, 16.098, 19.913, 23.499, 29.068, 35.782, 43.717, 52.911, 63.783, 76.295, 90.82900000000001, 107.271, 125.887, 146.639, 171.283, 200.122, 232.09, 267.796, 308.156, 352.712, 402.533]"
58_E6_C5_00_F6_64,755,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[3.052, 3.815, 4.807, 6.1419999999999995, 7.706, 9.689, 12.055, 14.992, 18.616, 22.965, 26.856, 33.188, 40.665, 49.516, 59.93000000000001, 71.794, 85.756, 101.701, 119.631, 139.887, 162.661, 189.364, 220.569, 254.444, 293.584, 336.538, 384.298, 438.506]"
58_E6_C5_00_F6_64,765,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[3.51, 4.425, 5.646, 7.095, 8.927, 11.215, 13.962, 17.319, 21.439, 26.398, 30.747, 37.919, 46.54, 56.229, 67.903, 81.025, 96.666, 113.832, 133.516, 155.795, 180.591, 210.498, 243.839, 281.224, 322.957, 368.582, 421.149, 479.515]"
58_E6_C5_00_F6_64,775,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[4.044, 5.188, 6.485, 8.24, 10.3, 12.894, 16.022, 19.913, 24.643, 30.213, 35.554, 43.412, 53.178, 64.088, 77.058, 92.164, 108.873, 127.985, 149.538, 173.953, 202.487, 234.455, 270.771, 311.589, 356.909, 407.416, 463.569, 526.055]"
58_E6_C5_00_F6_64,785,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[4.73, 6.027, 7.553, 9.461, 11.978, 14.954, 18.616, 23.041, 28.382, 34.714, 40.97, 50.431, 61.418, 74.006, 88.579, 105.287, 124.056, 145.19, 168.917, 195.85, 227.741, 262.989, 302.739, 347.448, 397.04, 452.049, 513.161, 582.055]"
58_E6_C5_00_F6_64,795,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[5.493, 6.943, 8.774, 11.100999999999999, 13.809, 17.395, 21.515, 26.627, 32.731, 40.055, 48.142, 58.747, 71.336, 85.756, 102.083, 120.623, 141.527, 165.103, 191.577, 221.18, 256.886, 296.483, 339.361, 388.342, 442.512, 502.708, 570.382, 644.617]"
58_E6_C5_00_F6_64,805,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[6.447, 8.164, 10.262, 12.894, 16.098, 20.142, 25.025, 30.9, 37.919, 46.235, 56.153, 68.589, 82.551, 98.878, 117.494, 138.247, 161.822, 188.067, 217.25, 250.248, 289.845, 332.57, 380.636, 434.615, 494.011, 559.93, 633.86, 714.885]"
58_E6_C5_00_F6_64,815,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[7.477, 9.461, 11.902, 14.954, 18.692, 23.346, 29.1065, 35.782, 44.022, 53.559, 65.309, 79.576, 95.483, 114.214, 135.195, 158.541, 184.51999999999998, 214.084, 246.853, 283.284, 325.971, 374.304, 427.405, 486.61, 551.919, 624.17, 704.128, 793.774]"
58_E6_C5_00_F6_64,825,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[8.698, 10.948, 13.809, 17.319, 21.82, 27.161, 33.722, 41.581, 51.041, 61.989999999999995, 76.219, 92.241, 111.009, 131.38, 155.489, 181.735, 211.261, 244.373, 280.804, 321.355, 367.895, 421.454, 479.973, 544.06, 615.93, 696.574, 784.39, 881.514]"
58_E6_C5_00_F6_64,835,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[9.918, 12.512, 15.869, 19.951, 25.025, 31.281, 38.758, 48.066, 58.9, 71.641, 87.663, 105.898, 127.26, 151.293, 178.073, 207.599, 240.787, 277.905, 318.608, 363.851, 414.8545, 474.327, 539.178, 611.505, 690.852, 778.515, 876.478, 984.512]"
58_E6_C5_00_F6_64,845,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[10.91, 13.962, 17.624, 22.278, 28.0, 35.172, 43.793, 54.17, 66.529, 81.407, 99.565, 120.699, 144.35, 171.054, 201.114, 234.989, 272.755, 313.802, 359.96, 410.697, 468.147, 534.218, 606.699, 686.809, 775.158, 870.604, 980.163, 1099.718]"
58_E6_C5_00_F6_64,855,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[11.597, 14.801, 18.845, 23.957, 30.251, 37.919, 47.608, 59.205, 73.014, 89.57, 108.873, 132.372, 158.846, 189.212, 222.324, 260.815, 302.434, 349.126, 400.32, 457.618, 521.8969999999999, 596.017, 676.89, 766.4225, 866.407, 974.289, 1094.4915, 1225.223]"
58_E6_C5_00_F6_64,865,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[11.787500000000001, 15.03, 19.074, 24.186, 30.594, 38.72, 48.676, 60.96, 75.685, 93.08, 112.80199999999999, 137.484, 167.315, 199.741, 236.744, 278.43899999999996, 324.483, 376.287, 433.967, 497.177, 570.23, 652.934, 745.289, 845.35, 954.8715, 1076.906, 1210.574, 1359.121]"
58_E6_C5_00_F6_64,875,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[11.215, 14.343, 18.235, 23.194, 29.259, 37.079, 46.616, 58.442, 73.014, 90.41, 110.094, 135.729, 165.789, 198.978, 239.261, 282.826, 332.876, 388.876, 450.828, 520.485, 600.366, 691.31, 793.317, 904.021, 1025.177, 1162.127, 1310.14, 1473.64]"
58_E6_C5_00_F6_64,885,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[10.224, 12.97, 16.48, 20.905, 26.551, 33.57, 42.267, 52.8345, 66.224, 82.246, 102.083, 126.497, 154.421, 188.067, 227.283, 271.763, 321.965, 379.416, 444.419, 516.823, 598.459, 695.506, 804.761, 926.223, 1059.51, 1205.692, 1365.873, 1543.374]"
58_E6_C5_00_F6_64,895,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[9.003, 11.482500000000002, 14.649, 18.54, 23.423, 29.603, 37.156, 46.578, 58.137, 72.099, 91.02, 113.1075, 139.01, 170.062, 205.997, 247.807, 296.406, 351.186, 414.74, 487.068, 566.796, 661.707, 772.641, 897.192, 1034.981, 1189.365, 1354.696, 1543.183]"
58_E6_C5_00_F6_64,905,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[8.011, 10.147, 12.818, 16.251, 20.523, 25.94, 32.502, 40.665, 50.622, 62.638, 79.805, 99.413, 122.454, 149.615, 181.735, 219.501, 263.142, 313.344, 372.015, 439.002, 511.788, 603.799, 710.002, 830.625, 965.4765, 1115.74, 1282.75, 1472.114]"
58_E6_C5_00_F6_64,915,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[7.019, 8.927, 11.368, 14.267, 18.082, 22.698, 28.534, 35.63, 44.327, 54.932, 69.657, 86.824, 107.118, 131.151, 159.152, 192.187, 230.945, 275.769, 327.459, 387.274, 455.558, 541.619, 637.446, 749.371, 873.426, 1017.395, 1176.776, 1356.756]"
58_E6_C5_00_F6_64,925,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[6.332, 8.011, 10.224, 12.894, 16.251, 20.447, 25.559, 31.891, 39.521, 48.981, 61.799, 76.677, 94.377, 115.74, 140.612, 169.68, 204.166, 243.763, 289.921, 343.404, 407.034, 484.8935, 571.603, 673.457, 787.404, 918.212, 1067.8645000000001, 1234.302]"
58_E6_C5_00_F6_64,935,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[5.875, 7.477, 9.461, 11.826, 14.954, 18.692, 23.423, 29.221, 36.316, 44.862, 55.581, 69.047, 85.069, 104.3335, 126.116, 152.972, 183.795, 219.005, 260.319, 308.614, 368.696, 439.536, 518.196, 609.522, 715.038, 834.897, 972.534, 1126.421]"
58_E6_C5_00_F6_64,945,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[5.417, 6.943, 8.774, 11.063, 13.962, 17.472, 21.973, 27.314, 33.799, 41.733, 50.355, 62.943, 77.592, 94.911, 115.587, 139.467, 167.391, 199.93099999999998, 237.736, 281.147, 337.53, 402.152, 474.174, 557.717, 654.459, 764.706, 891.47, 1033.57]"
58_E6_C5_00_F6_64,955,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[5.188, 6.561, 8.24, 10.452, 13.123, 16.48, 20.6, 25.635, 31.815, 39.139, 46.616, 57.984, 71.565, 87.663, 106.508, 128.71, 154.574, 184.13799999999998, 219.15800000000002, 259.823, 311.284, 369.421, 437.324, 514.229, 603.647, 705.501, 821.088, 954.376]"
58_E6_C5_00_F6_64,965,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[4.883, 6.1419999999999995, 7.782, 9.842, 12.36, 15.564, 19.379, 24.109, 29.984, 37.079, 43.259, 53.941, 66.3, 81.483, 98.802, 119.631, 143.8545, 171.588, 204.089, 241.817, 289.082, 343.023, 404.746, 477.607, 559.167, 652.171, 761.12, 883.803]"
58_E6_C5_00_F6_64,975,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[4.578, 5.875, 7.401, 9.232, 11.749, 14.649, 18.311, 22.889, 28.382, 35.096, 40.665, 50.507, 62.257, 76.219, 92.927, 112.078, 134.928, 161.212, 191.653, 226.902, 270.542, 320.974, 378.576, 445.487, 522.927, 610.132, 711.986, 826.886]"
58_E6_C5_00_F6_64,985,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[4.349, 5.493, 7.019, 8.774, 11.063, 13.886, 17.319, 21.668, 26.78, 33.188, 38.491, 47.837, 59.205, 72.557, 88.273, 106.813, 128.328, 153.353, 182.345, 215.991, 253.91, 301.289, 356.68, 419.81399999999996, 491.569, 574.96, 669.871, 778.0195]"
58_E6_C5_00_F6_64,995,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[4.044, 5.188, 6.485, 8.202, 10.3, 13.046, 16.251, 20.294, 25.177, 31.09, 36.698, 45.586, 56.153, 68.742, 84.154, 101.701, 122.301, 146.258, 173.953, 205.844, 240.635, 285.649, 336.995, 395.743, 466.011, 543.908, 633.86, 736.4385]"
98_A3_16_8F_18_38,705,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[1.297, 1.678, 2.136, 2.67, 3.433, 4.273, 5.379, 6.752000000000001, 8.469, 10.567, 13.352, 16.785, 20.829, 25.711, 31.548000000000002, 38.605, 46.845, 56.458, 67.75, 80.797, 97.429, 115.206, 136.263, 159.304, 185.779, 215.076, 249.332, 287.022]"
98_A3_16_8F_18_38,715,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[1.526, 1.984, 2.441, 3.204, 3.967, 5.035, 6.332, 7.858, 9.842, 12.207, 15.259, 19.074, 23.651, 28.992, 35.706, 43.412, 52.491, 63.172, 75.456, 89.647, 107.576, 126.345, 149.004, 174.182, 202.487, 234.379, 270.542, 310.597]"
98_A3_16_8F_18_38,725,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[1.831, 2.289, 2.899, 3.662, 4.654, 5.875, 7.401, 9.1935, 11.444, 14.267, 17.319, 21.515, 26.627, 32.731, 39.979, 48.6, 58.671, 70.268, 83.619, 99.184, 117.8, 138.933, 162.203, 189.746, 219.501, 253.986, 292.439, 335.584]"
98_A3_16_8F_18_38,735,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[2.136, 2.67, 3.433, 4.273, 5.417, 6.79, 8.545, 10.681, 13.275, 16.365000000000002, 19.684, 24.262, 29.908, 36.851, 44.862, 54.322, 65.385, 78.05, 92.699, 109.331, 128.824, 151.598, 176.471, 205.348, 237.659, 274.3955, 315.328, 360.037]"
98_A3_16_8F_18_38,745,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[2.441, 3.128, 3.967, 5.035, 6.256, 7.935, 9.918, 12.284, 15.259, 18.845, 22.278, 27.619, 33.951, 41.505, 50.355, 60.807, 72.786, 86.824, 102.693, 120.699, 140.688, 164.5305, 192.34, 223.316, 257.877, 297.017, 340.047, 388.266]"
98_A3_16_8F_18_38,755,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[2.899, 3.586, 4.501, 5.722, 7.248, 9.079, 11.292, 14.038, 17.472, 21.515, 25.177, 31.128, 38.224, 46.616, 56.4965, 67.826, 81.254, 96.437, 113.68, 133.135, 154.955, 180.667, 210.651, 243.267, 280.995, 322.271, 368.276, 420.539]"
98_A3_16_8F_18_38,765,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[3.281, 4.12, 5.226, 6.561, 8.24, 10.376, 12.894, 16.022, 19.837, 24.491, 28.534, 35.172, 43.336, 52.415, 63.478, 75.914, 90.715, 107.118, 125.887, 147.173, 170.825, 199.359, 231.212, 267.033, 307.012, 350.729, 401.007, 456.931]"
98_A3_16_8F_18_38,775,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[3.7, 4.73, 5.951, 7.477, 9.384, 11.749, 14.649, 18.158, 22.583, 27.695, 32.578, 39.979, 49.058, 59.281, 71.412, 85.527, 101.396, 119.478, 139.925, 163.043, 190.051, 220.493, 254.978, 293.812, 336.995, 384.985, 438.544, 498.054]"
98_A3_16_8F_18_38,785,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[4.349, 5.417, 6.867, 8.545, 10.834, 13.428, 16.785, 20.829, 25.711, 31.51, 37.232, 45.93, 56.153, 67.75, 81.331, 96.971, 114.595, 134.432, 156.786, 182.116, 212.253, 245.518, 283.055, 325.322, 372.091, 424.201, 482.033, 547.189]"
98_A3_16_8F_18_38,795,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[4.883, 6.18, 7.782, 9.842, 12.322, 15.412, 19.226, 23.804, 29.145, 35.897000000000006, 43.259, 52.949, 64.469, 77.745, 92.851, 110.17, 129.625, 151.675, 176.318, 204.013, 237.507, 274.739, 314.87, 360.876, 411.841, 468.299, 531.93, 601.74]"
98_A3_16_8F_18_38,805,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[5.646, 7.172, 9.003, 11.292, 14.191, 17.7, 22.049, 27.237, 33.494, 40.97, 49.973, 61.265, 74.006, 88.96, 106.126, 125.277, 147.097, 171.435, 198.444, 229.114, 265.965, 305.867, 350.576, 400.854, 456.321, 517.739, 586.9, 662.5085]"
