Tag MAC,Frequency,Power (dBm),Voltage (mV)
98_A3_16_8F_DB_94,835,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[9.537, 12.055, 15.183, 19.226, 24.109, 29.984, 37.613, 46.54, 57.45, 70.115, 86.061, 104.829, 125.582, 149.767, 176.852, 206.683, 239.719, 277.18, 318.303, 363.73699999999997, 414.702, 474.403]"
98_A3_16_8F_DB_94,845,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[10.452, 13.237, 16.709, 21.134, 26.703, 33.494, 41.886, 52.11, 64.317, 78.813, 97.047, 117.647, 141.985, 168.383, 199.283, 232.776, 270.466, 312.352, 358.282, 409.323, 465.095, 531.472]"
98_A3_16_8F_DB_94,855,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[10.986, 13.886, 17.7, 22.354, 28.305, 35.706, 44.938, 56.077, 69.657, 85.908, 104.601, 128.023, 155.108, 184.482, 218.891, 256.428, 298.39, 345.388, 396.811, 454.337, 518.387, 592.66]"
98_A3_16_8F_DB_94,865,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[10.91, 13.886, 17.738500000000002, 22.507, 28.611, 36.202, 45.548, 57.145, 71.412, 88.388, 107.881, 132.906, 160.83, 193.79, 230.793, 272.602, 318.914, 369.65, 428.016, 491.341, 564.164, 646.906]"
98_A3_16_8F_DB_94,875,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[10.452, 13.275, 16.861, 21.363, 27.161, 34.485, 43.336, 54.704, 68.437, 85.222, 104.601, 129.778, 158.77, 192.874, 231.632, 275.196, 323.98699999999997, 379.873, 442.512, 510.872, 591.211, 682.345]"
98_A3_16_8F_DB_94,885,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[9.537, 12.131, 15.335, 19.379, 24.567, 31.1665, 39.292, 49.592, 61.952, 77.287, 96.742, 120.546, 148.318, 180.896, 218.891, 262.989, 312.352, 369.574, 433.814, 506.1035, 587.854, 684.672]"
98_A3_16_8F_DB_94,895,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[8.545, 10.834, 13.733, 17.319, 21.973, 27.619, 34.82899999999999, 43.793, 54.551, 68.208, 86.175, 107.652, 132.982, 162.814, 198.062, 239.49, 286.946, 341.955, 404.593, 475.929, 553.14, 652.628]"
98_A3_16_8F_DB_94,905,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[7.63, 9.613, 12.131, 15.335, 19.303, 24.414, 30.671, 38.453, 47.837, 59.586, 75.57, 94.53, 116.9985, 143.511, 175.174, 211.795, 254.902, 305.104, 362.211, 428.702, 501.488, 593.729]"
98_A3_16_8F_DB_94,915,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[6.79, 8.545, 10.834, 13.733, 17.243, 21.668, 27.161, 33.951, 42.267, 52.415, 66.529, 82.551, 102.693, 125.658, 153.658, 186.16, 223.926, 268.406, 319.6, 379.034, 446.937, 530.938]"
98_A3_16_8F_DB_94,925,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[6.18, 7.82, 9.842, 12.36, 15.64, 19.57, 24.491, 30.518, 37.919, 46.845, 58.976, 73.472, 91.211, 111.62, 136.187, 165.179, 198.444, 237.125, 283.36, 336.233, 399.939, 475.853]"
98_A3_16_8F_DB_94,935,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[5.722, 7.248, 9.155, 11.521, 14.458, 18.082, 22.621499999999997, 28.229, 34.943, 43.259, 53.025, 66.377, 82.399, 100.9765, 122.797, 148.928, 179.103, 214.313, 255.36, 302.968, 362.936, 431.907]"
98_A3_16_8F_DB_94,945,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[5.341, 6.79, 8.621, 10.758, 13.504, 16.938, 21.172, 26.398, 32.654, 40.36, 49.058, 60.731, 75.074, 92.164, 112.459, 135.805, 163.729, 195.621, 233.234, 276.493, 332.647, 395.514]"
98_A3_16_8F_DB_94,955,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[5.035, 6.409, 8.087, 10.185500000000001, 12.741, 16.022, 19.989, 24.949, 30.823, 38.148, 45.243, 56.114999999999995, 69.352, 85.298, 103.914, 125.505, 150.759, 180.819, 215.267, 255.36, 307.012, 364.919]"
98_A3_16_8F_DB_94,965,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[4.807, 6.104, 7.706, 9.651, 12.055, 15.183, 18.921, 23.575, 29.221, 36.088, 42.039, 52.338, 64.698, 79.347, 96.818, 117.113, 140.764, 168.078, 200.656, 237.964, 284.123, 339.17]"
98_A3_16_8F_DB_94,975,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[4.578, 5.798, 7.324, 9.155, 11.521, 14.343, 17.929, 22.316, 27.695, 34.18, 39.445, 49.058, 60.578, 74.388, 90.867, 109.865, 131.991, 158.312, 188.602, 223.43, 265.888, 316.091]"
98_A3_16_8F_DB_94,985,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[4.349, 5.493, 6.867, 8.698, 10.834, 13.657, 16.938, 21.134, 26.2075, 32.349, 37.613, 46.730999999999995, 57.755, 70.878, 86.366, 104.753, 125.887, 150.683, 179.599, 212.787, 250.629, 297.932]"
98_A3_16_8F_DB_94,995,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[4.12, 5.15, 6.485, 8.164, 10.224, 12.779499999999999, 15.946, 19.837, 24.567, 30.289, 35.859, 44.556, 55.085, 67.369, 82.17, 99.794, 120.012, 143.74, 171.054, 203.174, 237.583, 282.521]"
98_A3_16_8F_15_44,705,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[1.45, 1.831, 2.289, 2.823, 3.6239999999999997, 4.501, 5.57, 6.943, 8.621, 10.681, 13.581, 16.861, 20.981, 25.864, 31.739, 38.758, 47.074, 56.764, 67.979, 81.178, 97.734, 116.121]"
98_A3_16_8F_15_44,715,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[1.678, 2.136, 2.67, 3.281, 4.196, 5.188, 6.561, 8.087, 9.995, 12.436, 15.412, 19.226, 23.957, 29.297, 35.935, 43.717, 52.949, 63.516000000000005, 75.99, 90.295, 108.263, 127.642]"
98_A3_16_8F_15_44,725,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[1.984, 2.441, 3.052, 3.8529999999999998, 4.883, 6.104, 7.63, 9.384, 11.673, 14.496, 17.624, 21.935, 27.008, 33.188, 40.436, 49.134, 59.281, 71.031, 84.611, 100.099, 118.868, 139.696]"
98_A3_16_8F_15_44,735,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[2.289, 2.899, 3.662, 4.501, 5.646, 7.095, 8.85, 10.91, 13.581, 16.785, 19.989, 24.872, 30.594, 37.537, 45.624, 55.085, 66.148, 79.118, 93.843, 110.704, 130.465, 152.819]"
98_A3_16_8F_15_44,745,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[2.67, 3.357, 4.196, 5.188, 6.561, 8.24, 10.147, 12.589, 15.64, 19.303, 22.736, 28.077, 34.485, 42.191, 51.347, 61.799, 74.0445, 88.121, 104.219, 122.454, 142.672, 167.468]"
98_A3_16_8F_15_44,755,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[3.09, 3.8529999999999998, 4.807, 6.027, 7.553, 9.384, 11.673, 14.496, 17.9675, 22.126, 25.864, 31.739, 38.987, 47.761, 57.679, 69.352, 82.856, 98.116, 115.663, 135.424, 157.473, 184.253]"
98_A3_16_8F_15_44,765,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[3.51, 4.349, 5.493, 6.943, 8.698, 10.758, 13.39, 16.632, 20.485, 25.2155, 29.297, 36.011, 44.137, 53.788, 64.927, 77.821, 92.546, 109.255, 128.3665, 149.996, 174.105, 203.174]"
98_A3_16_8F_15_44,775,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[4.044, 5.035, 6.256, 7.8965, 9.842, 12.284, 15.259, 18.921, 23.308, 28.611, 33.417, 41.0085, 50.087999999999994, 60.96, 73.396, 87.739, 103.914, 121.996, 142.8625, 166.705, 193.256, 224.994]"
98_A3_16_8F_15_44,785,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[4.578, 5.798, 7.248, 9.079, 11.292, 14.115, 17.472, 21.592, 26.627, 32.654, 38.682, 47.532, 57.755, 69.886, 83.619, 99.641, 117.494, 137.789, 160.906, 186.618, 217.136, 251.087]"
98_A3_16_8F_15_44,795,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[5.264, 6.638, 8.316, 10.376, 12.97, 16.175, 20.066, 24.872, 30.48, 37.308, 44.938, 54.856, 66.682, 80.11, 95.445, 113.451, 133.44, 155.5275, 181.125, 209.506, 243.534, 280.69]"
98_A3_16_8F_15_44,805,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[6.104, 7.63, 9.499, 11.978, 14.878, 18.616, 23.041, 28.382, 34.943, 42.725, 51.957, 63.325, 76.753, 92.088, 109.483, 129.20600000000002, 151.369, 176.356, 204.166, 235.37, 272.145, 313.9925]"
98_A3_16_8F_15_44,815,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[6.943, 8.774, 10.91, 13.733, 17.166, 21.363, 26.551, 32.807, 40.208, 49.058, 59.968, 73.32, 88.502, 105.821, 125.2, 146.868, 172.236, 199.588, 230.64, 264.82, 305.333, 351.301]"
98_A3_16_8F_15_44,825,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[8.011, 10.071, 12.626999999999999, 15.869, 19.76, 24.643, 30.594, 37.804, 46.387, 56.687, 69.657, 84.459, 101.701, 121.157, 143.359, 168.078, 195.773, 226.596, 260.624, 298.772, 342.87, 392.157]"
98_A3_16_8F_15_44,835,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[9.155, 11.444, 14.42, 18.158, 22.736, 28.267, 35.248, 43.488, 53.483, 65.156, 80.11, 97.429, 116.503, 138.857, 163.958, 191.577, 222.095, 256.886, 295.033, 337.453, 384.909, 440.604]"
98_A3_16_8F_15_44,845,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[10.147, 12.894, 16.251, 20.409, 25.635, 32.12, 39.979, 49.516, 60.96, 74.3495, 91.554, 110.704, 133.211, 157.5875, 186.16, 217.06, 251.9645, 290.684, 333.257, 380.407, 431.983, 493.782]"
98_A3_16_8F_15_44,855,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[11.0245, 13.962, 17.7, 22.354, 28.229, 35.325, 44.404, 55.085, 67.903, 83.391, 101.244, 123.217, 148.47, 175.86, 207.904, 242.618, 281.605, 325.017, 372.549, 425.879, 484.817, 553.521]"
98_A3_16_8F_15_44,865,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[11.406, 14.572, 18.54, 23.499, 29.603, 37.461, 46.998, 58.595, 72.786, 89.494, 108.492, 132.71499999999997, 159.457, 190.85199999999998, 225.7955, 264.973, 308.309, 355.688, 409.934, 468.757, 535.744, 612.497]"
98_A3_16_8F_15_44,875,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[11.368, 14.42, 18.311, 23.194, 29.374, 37.308, 46.845, 58.861999999999995, 73.32, 90.791, 110.17, 135.576, 164.645, 198.367, 236.21, 278.325, 325.17, 378.347, 437.705, 502.174, 577.8969999999999, 663.157]"
98_A3_16_8F_15_44,885,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[10.681, 13.581, 17.166, 21.744, 27.543, 35.019, 44.099, 55.467, 69.276, 86.061, 106.355, 131.762, 161.059, 194.934, 234.073, 278.782, 328.222, 385.023, 448.081, 518.425, 598.611, 691.691]"
98_A3_16_8F_15_44,895,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[9.766, 12.36, 15.717, 19.76, 25.177, 31.624, 39.979, 50.202, 62.562, 78.126, 97.734, 121.614, 149.538, 182.193, 220.264, 264.515, 314.794, 372.244, 437.018, 509.88, 589.609, 689.25]"
98_A3_16_8F_15_44,905,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[8.85, 11.177, 14.038, 17.7, 22.354, 28.267, 35.554, 44.633, 55.467, 69.1615, 87.205, 108.721, 134.203, 164.111, 199.588, 240.406, 287.861, 342.87, 404.974, 476.31, 554.284, 651.331]"
98_A3_16_8F_15_44,915,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[7.8965, 9.918, 12.589, 15.946, 20.066, 25.254, 31.586, 39.521, 49.134, 60.96, 77.287, 95.75, 118.791, 145.19, 177.005, 214.008, 256.733, 306.63, 364.004, 430.19, 504.12, 596.246]"
98_A3_16_8F_15_44,925,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[7.172, 9.155, 11.368, 14.42, 18.158, 22.736, 28.534, 35.477, 44.022, 54.475, 68.589, 85.451, 105.783, 129.244, 157.397, 190.509, 228.504, 272.488, 325.017, 384.604, 455.253, 539.9785]"
98_A3_16_8F_15_44,935,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[6.714, 8.392, 10.605, 13.352, 16.785, 20.981, 26.246, 32.654, 40.513, 50.05, 61.494, 76.982, 95.369, 116.732, 141.604, 171.511, 205.8825, 246.204, 292.821, 346.914, 413.901, 491.417]"
98_A3_16_8F_15_44,945,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[6.256, 7.858, 9.918, 12.436, 15.564, 19.608, 24.491, 30.442, 37.69, 46.616, 56.687, 70.191, 86.63300000000001, 106.126, 129.244, 155.871, 187.686, 223.926, 266.651, 315.709, 378.653, 449.683]"
98_A3_16_8F_15_44,955,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[5.875, 7.401, 9.384, 11.749, 14.725, 18.463, 23.041, 28.687, 35.401, 43.87, 52.186, 64.622, 79.805, 97.8485, 118.944, 143.54899999999998, 172.198, 206.149, 245.212, 290.455, 348.669, 414.13]"
98_A3_16_8F_15_44,965,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[5.57, 7.019, 8.85, 11.063, 13.886, 17.472, 21.744, 27.085, 33.494, 41.352, 48.371, 59.968, 74.159, 90.715, 110.475, 133.44, 160.143, 190.814, 227.6265, 269.551, 321.66, 383.688]"
98_A3_16_8F_15_44,975,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[5.264, 6.638, 8.469, 10.529, 13.199, 16.48, 20.561500000000002, 25.635, 31.662, 39.063, 45.243, 56.153, 69.2, 84.84, 103.38, 124.819, 149.615, 179.217, 213.245, 252.384, 300.221, 356.603]"
98_A3_16_8F_15_44,985,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[5.035, 6.256, 7.935, 9.918, 12.474, 15.64, 19.379, 24.186, 29.908, 36.927, 43.03, 53.33, 65.766, 80.644, 98.039, 118.639, 142.29, 170.10000000000002, 202.411, 239.643, 282.216, 335.317]"
98_A3_16_8F_15_44,995,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[4.73, 5.951, 7.477, 9.308, 11.673, 14.649, 18.311, 22.736, 28.153, 34.638, 40.894, 50.813, 62.676500000000004, 76.524, 93.156, 112.84, 135.5, 162.051, 192.493, 228.351, 266.957, 317.159]"
98_A3_16_8F_EA_5C,705,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[1.45, 1.755, 2.213, 2.67, 3.357, 4.196, 5.264, 6.485, 8.164, 9.995, 12.741, 15.793, 19.684, 24.262, 29.831, 36.469, 44.251, 53.559, 64.164, 76.677, 92.622, 110.094]"
98_A3_16_8F_EA_5C,715,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[1.6400000000000001, 2.06, 2.518, 3.128, 3.891, 4.959, 6.104, 7.553, 9.384, 11.673, 14.42, 18.082, 22.431, 27.543, 33.799, 41.123, 49.821, 59.892, 71.641, 85.298, 102.617, 121.08]"
98_A3_16_8F_EA_5C,725,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[1.907, 2.365, 2.9375, 3.662, 4.578, 5.722, 7.095, 8.85, 10.91, 13.504, 16.48, 20.523, 25.254, 31.052, 37.919, 46.082, 55.772, 66.835, 79.728, 94.568, 112.612, 132.448]"
98_A3_16_8F_EA_5C,735,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[2.213, 2.7085, 3.395, 4.2345, 5.3025, 6.638, 8.24, 10.147, 12.665, 15.64, 18.616, 23.194, 28.611, 35.096, 42.725, 51.652, 62.104, 74.388, 88.426, 104.448, 123.293, 144.732]"
98_A3_16_8F_EA_5C,745,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[2.518, 3.128, 3.967, 4.883, 6.104, 7.63, 9.461, 11.787500000000001, 14.572, 18.006, 21.21, 26.169, 32.197, 39.368, 47.99, 57.908, 69.429, 82.74199999999999, 98.116, 115.435, 134.737, 158.465]"
98_A3_16_8F_EA_5C,755,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[2.899, 3.662, 4.501, 5.646, 7.057, 8.774, 10.91, 13.504, 16.709, 20.523, 24.033, 29.526, 36.316, 44.48, 53.864, 64.851, 77.592, 92.05, 108.721, 127.489, 148.547, 174.1435]"
98_A3_16_8F_EA_5C,765,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[3.281, 4.12, 5.188, 6.485, 8.011, 9.995, 12.436, 15.412, 19.074, 23.423, 27.237, 33.494, 41.047, 50.126, 60.502, 72.633, 86.595, 102.388, 120.47, 141.07, 163.958, 191.653]"
98_A3_16_8F_EA_5C,775,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[3.738, 4.654, 5.875, 7.324, 9.155, 11.368, 14.191, 17.548, 21.592, 26.551, 30.976, 37.995, 46.54, 56.687, 68.284, 81.788, 97.047, 114.214, 133.898, 156.481, 181.735, 211.872]"
98_A3_16_8F_EA_5C,785,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[4.349, 5.417, 6.714, 8.469, 10.452, 13.046, 16.175, 20.066, 24.643, 30.289, 35.782, 43.87, 53.483, 64.775, 77.668, 92.775, 109.56, 128.748, 150.53, 175.021, 203.861, 236.133]"
98_A3_16_8F_EA_5C,795,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[4.959, 6.18, 7.706, 9.613, 12.0165, 14.954, 18.616, 22.965, 28.229, 34.485, 41.352, 50.69799999999999, 61.6845, 74.235, 88.579, 105.516, 124.285, 145.19, 169.375, 196.155, 228.275, 263.676]"
98_A3_16_8F_EA_5C,805,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[5.646, 7.095, 8.85, 11.139, 13.733, 17.166, 21.286, 26.246, 32.273, 39.445, 47.913, 58.442, 70.954, 85.298, 101.549, 120.012, 140.841, 164.416, 190.738, 220.111, 254.902, 294.575]"
98_A3_16_8F_EA_5C,815,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[6.485, 8.164, 10.109, 12.741, 15.831, 19.76, 24.567, 30.289, 37.156, 45.319, 55.39, 67.674, 81.788, 97.963, 116.121, 136.492, 160.25799999999998, 186.007, 215.229, 247.654, 286.03, 329.557]"
98_A3_16_8F_EA_5C,825,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[7.553, 9.461, 11.787500000000001, 14.725, 18.387, 22.889, 28.458, 35.019, 42.878, 52.415, 64.393, 78.279, 94.301, 112.459, 133.211, 156.329, 182.422, 211.337, 243.381, 279.393, 321.126, 367.742]"
98_A3_16_8F_EA_5C,835,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[8.621, 10.758, 13.504, 17.014, 21.21, 26.398, 32.883, 40.436, 49.744, 60.502, 74.54, 90.639, 108.492, 129.396, 152.819, 178.759, 207.523, 240.177, 276.112, 316.091, 360.83799999999997, 413.52]"
98_A3_16_8F_EA_5C,845,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[9.689, 12.284, 15.488, 19.379, 24.338, 30.365, 37.842, 46.616, 57.298, 69.81, 86.137, 104.067, 125.2, 148.013, 174.945, 203.937, 236.667, 273.213, 313.268, 357.748, 406.271, 464.561]"
98_A3_16_8F_EA_5C,855,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[10.796, 13.657, 17.319, 21.668, 27.314, 34.18, 42.7635, 52.911, 65.156, 79.728, 97.047, 117.8, 141.756, 167.62, 197.833, 230.60199999999998, 267.414, 308.309, 353.246, 403.525, 458.762, 523.613]"
98_A3_16_8F_EA_5C,865,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[11.521, 14.572, 18.54, 23.461, 29.603, 37.308, 46.616, 58.137, 71.87, 88.121, 106.737, 130.04500000000002, 155.718, 185.779, 219.12, 256.504, 297.78, 342.718, 394.141, 449.836, 513.008, 585.565]"
98_A3_16_8F_EA_5C,875,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[11.826, 14.954, 18.921, 23.957, 30.289, 38.376, 48.142, 60.426, 75.151, 92.622, 111.849, 137.102, 165.789, 198.749, 235.676, 276.493, 321.813, 372.93, 429.847, 491.493, 563.745, 644.923]"
98_A3_16_8F_EA_5C,885,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[11.292, 14.343, 18.235, 23.041, 29.145, 37.079, 46.616, 58.671, 73.167, 90.715, 111.467, 137.484, 167.468, 201.68599999999998, 241.016, 285.5345, 334.6685, 390.555, 452.43, 520.943, 599.451, 689.555]"
98_A3_16_8F_EA_5C,895,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[10.452, 13.352, 16.861, 21.21, 27.085, 34.028, 43.03, 54.093, 67.369, 84.077, 104.753, 129.931, 159.533, 193.561, 233.31, 278.935, 330.434, 388.952, 454.261, 527.504, 607.919, 707.256]"
98_A3_16_8F_EA_5C,905,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[9.537, 12.055, 15.183, 19.15, 24.1475, 30.518, 38.529, 48.295, 60.121, 75.074, 94.301, 117.494, 144.9225, 176.928, 214.694, 258.106, 308.232, 365.988, 430.762, 504.768, 585.87, 685.283]"
98_A3_16_8F_EA_5C,915,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14]","[8.545, 10.758, 13.581, 17.243, 21.668, 27.237, 34.104, 42.725, 53.178, 65.995, 83.696, 103.532, 128.557, 157.015, 191.348, 231.098, 276.951, 330.51, 391.547, 461.738, 539.788, 636.797]"
